foruser,bname,categories,businessid,username,yelping since,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,latitude,longitude,text
SQbpBKyd68rFn9W0U31rrA,Nicholas Coffee Co,Food#Coffee & Tea,J7I85lTCEGr9-qp6AXPUjQ,Kristin,1.31485E+12,1,0,3,134,40,4,3.76,3,40.441253,-80.0030696,"Wonderful alternative to Starbucks in Market Square.  All of their brewed coffee hits the spot.  If you go in between 8-9am you won't have to worry about a huge line like you would at Starbucks.  It's also a much more personal experience picking up your morning coffee here.  Last time I stopped in, I grabbed an assortment of sample packages of various flavors of coffee.  I've tried a few and have enjoyed each.  Quality = A+"
SQbpBKyd68rFn9W0U31rrA,Twin Creeks,Seafood#Steakhouses#Restaurants,oo7VmDn-qmEApGmZn2fRig,Melissa,1.31217E+12,0,0,0,271,75,4,3.65,2,36.04191453,-115.1834365,"Bring back the 75% off happy hour! Twin Creeks has such wonderful ambiance and offers a great aternative to Strip dining. While I've not had a ""regular"" meal here, I've enjoyed the happy hour a few times. I had the bacon wrapped shrimp (yum), stuffed dates (also yum) tapas and a few other tapas items. Those really stood out, and they are now 50% off during the happy hour."
SQbpBKyd68rFn9W0U31rrA,Nicky's Thai Kitchen,Thai#Restaurants,wQ3klyJeDhIQUIZS2X5r7Q,Rachel,1.36479E+12,0,0,0,17,0,5,3.06,0,40.452258,-80.016282,"This is my favorite Thai place in Pittsburgh. The mango salad has a wonderful spicy taste. Every meal I have had has been wonderful. Side note, at this place the hottest ranges from 4-10 not 1-10 so just be cautious. A 5 is usually as hot as I can go!"
SUNNu9ntyVnIuLPifs_xiw,Buddy V's Ristorante,Restaurants#Italian,y8VQQO_WkYNjSLcq6hyjPA,Jenny,1.41214E+12,0,0,0,2,1,4,4,0,36.1214517,-115.1696112,"My little sister watches a lot of Cake Boss, so we decided to come here and try Buddy's restaurant as a treat to her. The place is very family-friendly with a relaxed and cozy ambiance. Food is good, but I wouldn't say it was memorable. My family ordered different dishes (chicken parm, caesar salad, buddy's favorite pizza), and I got to try each of them. They were all good and the portion sizes are great, but they weren't rave-worthy.The service, however, was fantastic. Our waiter was so friendly and helpful, and we really felt like the restaurant was a cozy, family-oriented establishment. The service really made the whole experience more enjoyable - probably enough to come back a second time when I'm in Vegas again with friends or family."
SUNNu9ntyVnIuLPifs_xiw,Bouchon Bistro,Breakfast & Brunch#French#Restaurants,tFU2Js_nbIZOrnKfYJYBBg,Camellia,1.3069E+12,0,0,0,82,16,5,3.73,1,36.12229341,-115.1702789,"Best restaurant in Vegas! I came here with my boyfriend for his birthday. We've heard great things about this place and the recommendations were on point. I order the seafood tower, the pate, salmon spread and the French onion soup. The seafood tower consisted of 1 lobster,  raw oysters from both coasts, raw clams,  mussles and shrimp. The oysters and clams were briny and perfect. The shrimp was half the size of the lobster tail. The pate came with roasted bread, radishes, spinach leaves and mustard. The salmon spread came with toasted baguette slices. It was thick like cream cheese but smooth when gliding on the baguettes. Talk about two savory spreads.They did not need any sauces for flavor. The Great service and ambiance. Will definitely come again!"
SUNNu9ntyVnIuLPifs_xiw,La Grande Orange Grocery,Food#Grocery,R8VwdLyvsp9iybNqRvm94g,Andrea,1.23588E+12,0,0,1,18,0,4,4.33,0,33.50231263,-111.9957522,"Ate at La Grande Orange at the Sky Harbor Airport in Phoenix and was completely impressed.  For an airport cafe the food was ""real"", delicious and well prepared.  The service was very quick and the staff was pleasant and efficient. I asked for a different variation on the sandwich I ordered and they had no problem making the change.   I couldn't have had a better experience---and at an airport that makes it even more impressive."
SUNNu9ntyVnIuLPifs_xiw,Bellagio Hotel,Arts & Entertainment#Resorts#Casinos#Event Planning & Services#Hotels & Travel#Hotels,-7yF42k0CcJhtPw51oaOqQ,Jomilyn,1.38587E+12,0,0,0,17,0,5,3.31,0,36.1120238,-115.1745933,"We stayed here for almost a week for a work event and it's amazing! One of the best infrastructure in Vegas. You can't miss the water show when you're in vegas, it's a must! We ordered bfast in bed and it was awesome, really yummy! Fast service. Only thing is We didn't have a lock in our bathroom, I feel like a housekeeper will come in while I'm taking a shower in the morning lol. Other than that everything else is excellent. Will definitely be staying here again."
SUNNu9ntyVnIuLPifs_xiw,Sala Thai,Thai#Restaurants,WPmamMTGAmNYXGoXW1mWyQ,Michaela,1.33058E+12,2,1,2,28,20,4,4.39,1,33.5854942,-112.013359,"It's hard to go wrong with Thai food. We did carry out and had red curry tofu and pad se ew. They forgot to give me brown rice, but the food was otherwise good. Cute little restaurant, I'll have to try dining in sometime."
SUNNu9ntyVnIuLPifs_xiw,Teharu Sushi,Sushi Bars#Japanese#Restaurants,K7B9-RFdQ2nMNws7Ph05Zg,Jared,1.26232E+12,0,0,1,183,168,4,4.01,14,33.630013,-111.887621,"You really can't beat this place for the price. At no more than $2 for a plate  and each plate having 2-6 pieces you can get a full meal in for cheap.They have a few good rolls like the Haiwian roll and the salmon lover (I think that was the name). The seaweed salad isn't bad either. What is nice is that if something isn't coming by on the belt here you can always order it from your server, but they have a pretty good selection on the belt.The fish quality isn't the highest here but it also isn't horrible or going to make you sick, just don't try to compare it to that of Roka Akor or Nobu. If you are having a sushi craving or just want a cheap sushi meal it will be satisfying.I think the best part is that you can eat until you are full here and still get out for under $20. My only addition to that is that if you are really starving then some of the $20 all you can eat places around town may end up saving you a couple bucks. It can be fun to see how high you can get your pile of old dishes. The one knock on the different plates costing different amounts is some plates aren't 100% clear what color they are so you may under estimate a bit, but it's max a $1 difference per plate.I have gone to the Teharu in Scottsdale and Tempe and my advice is to go at times that are a bit busier as they will have more selection on the belts and the odds it was freshly made is higher than at off peak times. That really goes for any conveyor style sushi place though.Overall I like Teharu as a low cost sushi craving filler, it's not the pinacle of fine sushi experiences but it's a fun and tasty stop."
SUNNu9ntyVnIuLPifs_xiw,Park Ridge Vacuum,Local Services#Appliances & Repair,byBElhfA2cSEMW4O7rnkfQ,Harvey,1.35434E+12,0,0,0,9,0,5,4.22,1,33.5786879,-111.9247112,"We have been using the services of Park Ridge Vacuum for several years, and have found them to be an excellent company to deal with.They are fast and efficient and the best thing is if there is nothing major in the way of a repair, and you say something really nice about the Cubs they sometimes work at no charge for their services!!So remember, they are excellent to deal with, are Cub fans who still believe!"
SUNNu9ntyVnIuLPifs_xiw,Huss Brewing Company,Food#Breweries,Jy96YcE10srN1Pf5jAXdxQ,Chuck,1.25705E+12,2,0,1,48,12,5,3.86,2,33.3567734,-111.9648644,"Love this place. Jeff knows his craft and I dig the ""you have to be in the know"" to even find this place.Luckily its damn close to work. Maybe a little too close. Nevertheless he makes excellent beer and I'm a fan."
SUNNu9ntyVnIuLPifs_xiw,Yummy Grill & Sushi,Sushi Bars#Japanese#Restaurants,bpGFetX8muk0GxAT3Oea3Q,Lisa,1.29386E+12,0,0,1,14,0,5,4.57,0,36.196089,-115.252849,"Any sushi bar is all about quality fish and they have it here! My husband and I are from Cali and we fish for our own kitchen so we know the difference between fresh and ""sort of fresh but dressed up so you don't notice"". Had a nice conversation with Eric, the sushi chef, about fish quality and where he orders his fish from,etc. All of the staff were friendly and service was great..also they carry Asahi Black as one of their beers.....super hard to find and worth trying if you never have...Also tried the Orion beer from Okinawa...very good and also recommended ."
SUNNu9ntyVnIuLPifs_xiw,Bachi Burger,Burgers#Restaurants,PXviRcHR1mqdH4vRc2LEAQ,lottie,1.26742E+12,0,0,0,451,20,5,3.64,8,36.04279791,-115.153225,"My friend had recommended this place, and it's GREAT. The gourmet burgers are different and delicious. We had the Edamame Soybean Stir fried with Garlic, Ginger, and Chili. It has an asian flair with the ginger and chili oil, but very good. The Truffle Parmesan Fries were also good, I really liked the Sun Dried Tomato Aioli it came with. We had gotten the Ronin Burger, which was very good. It had a bit too much cole slaw for me, but it was still good. We also got the KiKi Burger, which I really liked."
JHJEFAqtOnY8slBb5vmUHQ,Ronald's Donuts,Food#Donuts,w4SGmsvFzqyAIs7CSQ_J-g,Alvin,1.20702E+12,5,4,5,50,13,4,3.61,5,36.1265632,-115.2042227,"Vegan donuts; what is this about?... These donuts pass for grade A, top choice donuts. You can't even tell they are ""vegan"". One of the best donuts I've ever had. and the prices are reasonable ($.75/donut and $.85 for the bigger donuts) Glazed donuts were fresh, airy and mmmm just so good. The others we tried were the chocolate donut, bear claw, and the donut holes. Now, I don't want to leave out the apple burrito. We just had to try that, and let me just say that it was ""off the hook"" good!!! Remember McDonalds back in the day when they fried their apple pies? There you go! I am definitely going back to Ronalds Donuts when I go back to Vegas."
JHJEFAqtOnY8slBb5vmUHQ,Brio Tuscan Grille,Restaurants#Italian,o_w69y1M6pkKetd1w43i_w,Matt,1.20702E+12,1,1,1,414,101,5,4.04,29,33.30841649,-111.7432331,"Wow. I had the Lasagna this time, and let me just say one thing about it: Amazing. What's funny is the kids spagetti was good too lol - I think next time I will get it ... It was good AND big enough of a serving after eating all the bread and stuff.  I love Brio and can't wait to keep going back and trying more on the menu."
JHJEFAqtOnY8slBb5vmUHQ,Cabin Coffee Cafe,Food#Coffee & Tea#Arts & Entertainment,z2YTaHtGod3i3BBbKiMNwQ,Paul,1.21229E+12,0,0,1,321,21,5,4.2,8,33.71104,-112.2000341,"It is as good as it gets. For me, I want a good cup of black coffee. Nothing fancy. That is what my wife and I ordered. The coffee was hot and the dark roast had a great flavor. Even though we were here on vacation and ""not a local,"" Cabin Coffee didn't discriminate.  The service was very friendly and the seats comfortable.  The free wifi was an added bonus.  My wife fired up her work computer and checked her email.  While she was working (aren't we supposed to be on vacation ?) I ordered a cranberry muffin. Wow!  It was really good.Thank you for a good start to our morning!"
JHJEFAqtOnY8slBb5vmUHQ,Shawarma Plus Mediterranean Cuisine,Mediterranean#Restaurants,61KIRAhuBo2qECDMoG-T5Q,Paola,1.41214E+12,0,0,0,1,0,5,5,0,36.071207,-115.2073833,"I love this place! The food is great, the prices are very good and the staff is super friendly and welcoming! In particular their shish kabob plate is delish; the plate comes with 2 skewers, rice, salad, hummos and pita bread. Their baba ganoush is also one of the best I ever tasted!"
JHJEFAqtOnY8slBb5vmUHQ,Kinkaku Izakaya,Tapas Bars#Japanese#Restaurants,r4P8bKmZVl-0Hs0G2hT_Mg,Lynda,1.4016E+12,0,0,0,5,3,4,2.4,0,43.4538069,-80.5011796,"This was a great AYCE. As soon as you walk in, you are greeted by the staff.  The atomshpere is very cozy.  The service was fast, friendly and efficient. My drink was full at all times before it even got to the bottom. The server made many suggestions for me and the were great. Their carpaccio was very good full of flavours. The sashimi was fresh and good.  Only thing I would like it would be for it to be cut thinner. The crunch Dragon roll was delicious. I would have to say that was my favorite roll. But the others were very fresh.  Portion were prefectly made. The kaki frai was good except for the sauce it was to sweet for my liking.The beef and asparagus roll once again sauce was very sweet and it was swimming in it. I was disappointed. There calamari I enjoyed. I liked how the batter was just slightly dusted on and had a great taste. I love how they had different selection for dessert. The coconut ice cream was great. I love how it had coconut pieces but I found it milky. I had the green tea pudding and it was a very light dessert, on the bottom had red bean and it was quite nice. The creme brulee was really cute and nice."
